UserName,name,ID_Number,Age,Site_ID
joseph674359,Joseph Taylor,4430327974,30,0
lily564487,Lily Jones,6718878085,35,2
lily291285,Joseph Taylor,6088571459,24,3
lily284864,Lily Brown,4257406542,45,4
lily868708,Lily Brown,0758131663,30,1
lily736336,Lily Brown,2912369201,35,3
lily749041,Lily Brown,6364345928,45,1
lily476221,Lily Brown,6579314965,35,3
lily651964,Lily Brown,7174241295,24,3
joseph303102,Lily Brown,2048751493,45,4
lily357935,Joseph Taylor,0026167900,35,3
lily654187,Lily Brown,7770575870,35,2
lily159633,Lily Jones,6795666629,30,4
lily905955,Lily Jones,6692445154,24,3
lily757431,Joseph Taylor,6331649131,40,2
joseph291766,Joseph Taylor,7184504861,30,4
lily915632,Lily Brown,8979666987,35,3
joseph563210,Lily Brown,6648057621,30,2
joseph705717,Lily Brown,1391895635,40,2
joseph144868,Lily Brown,3211628623,35,0
lily355779,Joseph Taylor,7820933219,45,2
lily524721,Joseph Taylor,5358596012,40,1
lily287776,Lily Brown,6122900525,24,0
lily827046,Lily Brown,1826515389,35,2
joseph625196,Lily Jones,6923301002,35,4
lily222856,Joseph Taylor,7262087100,24,1
joseph610873,Lily Jones,2276789485,40,1
lily595423,Lily Jones,8091754787,45,0
lily973006,Lily Brown,9911165770,30,4
joseph125636,Lily Jones,7767741237,45,4
lily450745,Lily Jones,6760068819,24,0
joseph605861,Lily Brown,7426462254,35,0
lily920427,Joseph Taylor,8677173087,24,3
lily543733,Lily Jones,8638636062,35,4
joseph479578,Lily Jones,5897899305,24,1
joseph320861,Joseph Taylor,2127336392,35,1
joseph906179,Joseph Taylor,2976316346,35,1
lily453078,Lily Jones,1635438055,30,2
lily280496,Lily Jones,3284747910,35,3
joseph236721,Joseph Taylor,2214086263,45,0
joseph378850,Joseph Taylor,2950351704,24,1
joseph588955,Lily Brown,0499379931,40,4
joseph459220,Lily Jones,5224200259,45,1
lily499129,Joseph Taylor,2414232860,45,0
lily559235,Lily Jones,1024820697,35,0
joseph251461,Lily Jones,9064256357,24,4
lily868529,Joseph Taylor,2112687782,40,1
lily339368,Lily Brown,0069311777,30,2
lily261976,Joseph Taylor,2824212431,40,2
joseph429863,Lily Jones,5915430970,45,3
lily175101,Lily Jones,9351245326,40,4
lily317942,Lily Jones,0686224055,30,2
lily379342,Lily Brown,2616757150,24,4
lily411640,Joseph Taylor,2242054844,40,1
lily905611,Joseph Taylor,2365612675,24,3
joseph776867,Joseph Taylor,9837265404,30,2
lily141226,Joseph Taylor,9587100858,24,1
joseph777877,Lily Brown,9364750061,30,4
lily263654,Joseph Taylor,3289445511,30,3
joseph227907,Lily Brown,9184717777,30,2
lily239457,Joseph Taylor,9913221589,40,2
joseph499762,Lily Jones,8476400465,35,0
lily645413,Lily Brown,4690941693,24,3
joseph434162,Joseph Taylor,6134030712,40,3
lily101931,Joseph Taylor,4605386474,30,3
lily661873,Lily Brown,2771548397,24,4
joseph259605,Lily Jones,0641375808,24,3
joseph429907,Lily Brown,8302075008,30,0
lily478917,Joseph Taylor,6185004002,30,4
lily905806,Joseph Taylor,1006505360,35,1
lily181788,Lily Jones,6910623343,24,0
lily925472,Joseph Taylor,4439399859,30,2
lily899100,Joseph Taylor,5809051236,35,3
joseph652968,Joseph Taylor,3620262701,40,0
lily948330,Lily Jones,6050147188,35,1
lily683346,Joseph Taylor,2537215563,35,1
lily453600,Lily Brown,2952770533,35,4
lily493806,Lily Brown,2106142518,35,4
lily206761,Lily Jones,4596531430,35,1
lily959953,Lily Brown,9359060420,35,4
joseph825002,Lily Jones,3057729317,45,0
lily359715,Lily Brown,2833841364,30,0
joseph838376,Lily Brown,2637277004,35,0
joseph198070,Lily Jones,2958975249,35,2
joseph873947,Lily Brown,7502831463,35,0
lily455651,Lily Jones,7005653676,30,4
lily920522,Joseph Taylor,8539556736,35,2
joseph136213,Lily Jones,8525690774,45,0
lily639924,Lily Brown,3094764033,45,4
joseph667853,Lily Brown,9554656138,24,1
joseph796447,Joseph Taylor,7038022170,40,1
lily494457,Lily Brown,3321489064,30,1
lily173906,Lily Brown,8740181297,30,1
lily216093,Lily Brown,7905850164,30,4
joseph438153,Lily Brown,7921451202,24,4
lily926568,Lily Jones,2262296992,30,1
joseph421787,Joseph Taylor,5483977967,40,4
joseph843662,Joseph Taylor,3961494075,35,2
joseph751626,Joseph Taylor,6958936437,35,4
lily598480,Lily Brown,4864449117,45,2
joseph474215,Lily Brown,1137115980,40,3
lily580970,Lily Jones,7918794937,24,0
lily653217,Lily Brown,0762149200,45,1
lily736019,Lily Brown,0010503488,35,2
lily483820,Lily Brown,1818708432,35,1
joseph311799,Lily Jones,0055007603,30,2
joseph353005,Joseph Taylor,5958321516,35,0
lily716774,Lily Jones,5832577262,45,4
lily303928,Lily Jones,9949788375,45,2
joseph103750,Joseph Taylor,4436121945,45,3
joseph210861,Lily Brown,2999658422,24,1
joseph369954,Lily Jones,9135013358,45,1
lily426272,Joseph Taylor,2874151807,45,0
joseph642619,Lily Brown,5027002216,45,1
lily615316,Joseph Taylor,4720887041,24,1
lily635335,Lily Brown,1888352961,30,0
joseph308311,Lily Jones,2645286009,30,0
joseph345050,Joseph Taylor,7605879367,45,3
joseph877867,Joseph Taylor,4022332054,45,0
lily831511,Lily Jones,1782086237,40,3
lily206446,Joseph Taylor,3545041633,24,3
lily261176,Lily Jones,9751360737,35,2
lily380560,Lily Jones,3571627701,40,4
joseph741128,Lily Brown,8023753436,40,3
joseph895682,Joseph Taylor,0017428306,24,1
lily355988,Lily Jones,6149349456,30,4
lily210548,Lily Jones,2555275080,40,0
lily530322,Lily Jones,9502903379,35,1
lily124963,Lily Brown,0208399210,35,2
lily907359,Joseph Taylor,2651979215,35,0
lily204456,Lily Brown,0244319969,45,4
lily347000,Lily Jones,2271898894,30,4
lily512849,Lily Jones,5555728882,35,4
joseph273894,Lily Brown,0441981874,24,2
lily868407,Joseph Taylor,6509231652,45,2
joseph854987,Lily Brown,3098093449,40,0
lily916036,Lily Brown,0710852278,40,4
lily286177,Lily Brown,2314931367,35,0
lily968817,Joseph Taylor,6392836683,30,3
lily329429,Joseph Taylor,0476164314,30,4
lily867506,Joseph Taylor,9310078022,40,3
joseph668869,Lily Brown,1156803238,45,1
lily373750,Joseph Taylor,4942986895,30,0
lily789418,Lily Jones,3945116604,45,2
joseph410230,Lily Brown,4406290435,40,3
joseph689611,Lily Jones,4709022215,24,3
lily485788,Lily Jones,1799596945,35,1
lily636472,Lily Jones,5607492615,24,0
lily315626,Lily Jones,5431228891,30,4
lily922206,Lily Jones,8717699357,35,2
lily224693,Joseph Taylor,7770547621,45,2
lily188704,Joseph Taylor,5645307198,24,1
lily424042,Joseph Taylor,1412577251,24,3
joseph177948,Lily Jones,8519205872,35,3
joseph815979,Lily Brown,2429495085,24,1
lily368448,Lily Jones,8075618328,35,3
lily697976,Lily Jones,8271216702,24,3
lily433504,Joseph Taylor,8590962125,30,4
lily239980,Lily Jones,3675763638,40,0
joseph184262,Lily Brown,7091446321,45,1
lily303365,Joseph Taylor,2656027673,40,2
lily302225,Lily Jones,7247624926,30,2
joseph340714,Joseph Taylor,2001139490,45,2
joseph779587,Lily Brown,9329952416,35,3
lily151061,Lily Jones,0758885371,40,2
lily890344,Joseph Taylor,8548940216,30,0
lily482009,Joseph Taylor,5994313977,30,0
lily224620,Lily Jones,0486768020,45,3
lily995375,Lily Brown,6840218561,45,4
lily489883,Lily Brown,8762939687,30,3
lily819202,Lily Brown,5832777048,40,3
lily288853,Joseph Taylor,2727725604,40,2
joseph774843,Joseph Taylor,7677936240,35,3
joseph873812,Lily Jones,8059842095,40,1
joseph499213,Joseph Taylor,8072468421,35,1
joseph938016,Lily Brown,3461590757,30,2
lily325968,Lily Jones,2091933637,35,2
lily719573,Joseph Taylor,5223679902,24,0
lily713961,Lily Jones,5327964408,45,3
lily887229,Lily Brown,2416267042,35,3
joseph305474,Lily Brown,4092048926,30,4
joseph222321,Lily Brown,8591279841,24,2
lily117449,Lily Brown,0266955848,35,0
lily680888,Joseph Taylor,8246908520,40,1
lily687734,Lily Jones,6822795192,45,2
joseph201323,Lily Jones,8344088338,40,4
lily500268,Lily Brown,1820694908,24,3
joseph695543,Lily Jones,7888549709,40,1
lily964084,Lily Brown,0580534042,35,3
lily329095,Lily Jones,1555829635,35,4
joseph158454,Lily Brown,1587496853,40,0
lily341812,Lily Brown,7258094222,40,3
lily393087,Lily Brown,7789152970,30,0
joseph156319,Joseph Taylor,6551425578,30,4
lily382192,Lily Brown,5355476332,30,0
lily620127,Lily Brown,0665778922,30,4
joseph612369,Joseph Taylor,2903952355,24,2
joseph618734,Lily Brown,2791173226,45,0
lily221422,Lily Brown,7579326721,24,3
lily716965,Joseph Taylor,8311096336,24,0
lily497677,Lily Brown,1706146127,30,0
lily226079,Lily Brown,3713192089,30,0
lily576247,Lily Jones,4525839388,35,3
joseph216969,Lily Brown,8363128352,30,4
joseph418251,Joseph Taylor,1590431813,40,0
joseph457041,Lily Brown,6502281261,35,3
lily722524,Lily Jones,7921255639,40,2
lily180876,Lily Jones,8422892637,35,0
lily960745,Lily Brown,2900224025,40,2
lily728676,Lily Jones,1209350795,24,1
lily708567,Lily Brown,6122010724,35,2
joseph438199,Joseph Taylor,1298742990,40,2
lily182841,Joseph Taylor,6933840772,35,2
joseph990728,Joseph Taylor,0825609587,45,2
lily571773,Joseph Taylor,0391569573,35,2
lily829175,Lily Brown,4475703856,24,1
joseph628288,Lily Jones,2846842533,30,1
lily952680,Lily Brown,7191255459,24,2
lily520901,Joseph Taylor,4391189169,40,1
lily670016,Lily Brown,3750952921,45,4
lily946846,Lily Brown,5730538801,30,4
lily939059,Lily Brown,4563562990,30,4
lily989647,Joseph Taylor,8298280325,24,3
lily913277,Joseph Taylor,1570423617,35,0
joseph605725,Lily Brown,7930314337,30,3
lily544387,Lily Brown,7501416334,40,1
lily184370,Lily Brown,9148377249,45,2
lily546585,Joseph Taylor,8858989915,45,4
lily305401,Lily Jones,9553542137,40,0
joseph281693,Lily Brown,2720911774,35,2
joseph792144,Joseph Taylor,3342874653,35,3
joseph421870,Lily Brown,2325854925,40,4
lily340266,Lily Brown,3961829746,30,4
lily867342,Lily Brown,3000294151,45,0
joseph883606,Lily Jones,3418683596,24,2
lily833938,Lily Brown,9895629887,40,0
lily254271,Lily Jones,7706132828,30,2
lily683466,Lily Jones,0094114460,40,4
lily498438,Joseph Taylor,2838981213,24,0
lily893156,Lily Brown,0220337954,24,1
lily630541,Lily Jones,1953424926,24,3
lily746321,Lily Brown,7120794079,30,1
lily330511,Lily Jones,4555089260,30,3
lily911956,Lily Brown,5525157555,30,3
lily706609,Lily Brown,1214731702,35,3
lily839437,Joseph Taylor,3584050101,35,1
lily333423,Lily Jones,2932326612,40,0
lily147687,Joseph Taylor,7543941451,30,0
lily834775,Lily Jones,1991319746,24,1
lily171975,Lily Brown,9878339119,24,3
lily929040,Lily Brown,8489334915,45,3
joseph424473,Joseph Taylor,6640701223,24,2
lily411474,Joseph Taylor,7588021246,35,1
joseph886412,Lily Jones,2459663334,40,4
lily542211,Lily Brown,4607674411,40,2
joseph995747,Lily Jones,2996460995,30,0
lily484003,Lily Jones,5912037466,30,0
joseph632650,Lily Jones,9003959595,35,0
lily885133,Joseph Taylor,9029835159,24,3
lily811025,Lily Brown,9196327860,24,1
lily816802,Lily Brown,7324609984,35,4
joseph569051,Joseph Taylor,8155367254,45,1
lily348398,Lily Brown,8244941230,45,0
lily614136,Lily Brown,9493509753,24,2
joseph986619,Lily Brown,2038627587,35,3
joseph385456,Joseph Taylor,6097998012,35,2
lily793279,Lily Jones,0024782672,45,0
joseph663296,Lily Jones,7399878494,45,3
lily109215,Joseph Taylor,3576893493,35,4
lily521364,Lily Brown,9388061837,45,1
joseph686982,Joseph Taylor,9369750374,35,2
lily961456,Lily Jones,5617870257,40,2
lily847507,Lily Brown,6314046358,45,4
joseph188452,Joseph Taylor,8202580601,35,1
lily154177,Lily Brown,3827146698,40,0
joseph787675,Joseph Taylor,1258237866,24,2
joseph865160,Joseph Taylor,3456936427,35,4
lily736849,Lily Jones,7945883272,35,3
lily934080,Joseph Taylor,4142591884,40,1
lily463138,Lily Jones,5226723934,24,3
lily223759,Joseph Taylor,9364778169,30,1
joseph106430,Joseph Taylor,6513784624,40,3
lily652068,Joseph Taylor,0564744276,40,3
joseph935704,Lily Brown,0157682823,40,1
lily754551,Joseph Taylor,3960717969,40,4
lily661519,Joseph Taylor,0118545884,45,3
lily439334,Lily Brown,9068844140,40,4
lily774146,Lily Jones,2679573891,24,0
lily990177,Lily Jones,7979425089,30,0
lily330674,Lily Jones,8420705925,45,4
joseph842438,Joseph Taylor,7801154557,30,2
lily480601,Lily Jones,8123376378,24,1
lily266006,Joseph Taylor,4000535527,24,2
joseph517901,Lily Jones,3480323809,24,1
lily132482,Lily Jones,5241102876,45,3
lily262092,Joseph Taylor,0497400344,30,3
lily462873,Joseph Taylor,1423908575,30,0
lily870191,Lily Brown,5588042526,35,1
joseph880698,Lily Jones,5049972372,30,2
lily300342,Joseph Taylor,4628465060,40,4
lily388776,Lily Brown,7993604870,24,0
joseph194089,Joseph Taylor,0967601986,24,4
lily797323,Lily Brown,5167933951,45,4
lily659454,Lily Jones,6549327773,30,4
lily581950,Joseph Taylor,4523552737,35,4
lily602075,Lily Brown,0200025171,40,0
lily172941,Lily Brown,3397440426,24,4
lily201958,Joseph Taylor,3486078461,45,0
lily762510,Joseph Taylor,7608559944,30,0
lily768528,Joseph Taylor,5967985084,40,4
lily156684,Lily Jones,2942715384,30,4
joseph550258,Joseph Taylor,7413340154,24,0
joseph558304,Lily Jones,8152315001,40,0
lily703253,Joseph Taylor,9112488043,24,1
joseph368749,Lily Brown,3525237721,35,2
joseph673984,Lily Jones,5632593252,24,1
joseph999646,Lily Brown,7273478206,45,0
joseph781428,Lily Brown,7672669082,30,0
lily311072,Lily Jones,0022976985,45,3
lily210938,Joseph Taylor,7025547253,35,1
lily403456,Lily Jones,0174416753,24,4
joseph573569,Joseph Taylor,5434191172,30,1
lily949411,Lily Jones,3827614819,45,4
joseph500712,Lily Jones,1426366675,30,0
joseph136174,Lily Jones,2479162562,35,1
joseph706588,Lily Jones,2289261591,24,2
lily933638,Lily Jones,8527488416,30,2
joseph482200,Joseph Taylor,0981287379,40,1
lily818118,Joseph Taylor,4927100429,24,3
lily898063,Lily Brown,6215506052,24,4
joseph600855,Lily Brown,2250154674,30,4
joseph390672,Lily Brown,0079915473,24,1
lily487489,Joseph Taylor,7154548696,35,2
joseph386333,Joseph Taylor,0123194990,45,3
lily998816,Lily Jones,1523923055,30,3
lily717464,Joseph Taylor,9333616952,35,1
lily726485,Joseph Taylor,9735220551,40,4
joseph641938,Lily Brown,7742794431,30,4
lily514108,Lily Brown,2189735934,35,1
lily257660,Joseph Taylor,4117928876,40,3
joseph239377,Lily Jones,0746491664,30,1
joseph587296,Lily Brown,6195459666,45,1
lily722757,Lily Jones,9310692827,45,3
lily397976,Joseph Taylor,7979464036,35,4
lily609249,Lily Brown,8935816027,24,3
lily341138,Lily Jones,3646528489,35,4
lily428089,Joseph Taylor,5926995854,30,4
lily530586,Joseph Taylor,9281605599,30,4
joseph857636,Lily Jones,4368957425,40,3
lily582477,Joseph Taylor,3941532410,24,0
lily995260,Joseph Taylor,4830456429,45,1
joseph527918,Joseph Taylor,5186330754,45,4
lily130298,Joseph Taylor,3152370555,45,3
lily230166,Lily Jones,3372864392,45,2
lily159699,Joseph Taylor,7564917604,24,1
joseph450462,Lily Brown,8955010665,40,0
joseph973663,Lily Brown,7796847706,24,2
joseph410671,Lily Jones,2651899333,35,1
lily943880,Lily Brown,9607988896,35,3
joseph841256,Lily Brown,9948069261,45,0
lily865229,Lily Jones,4165903408,24,1
joseph408849,Joseph Taylor,0214444001,24,4
joseph587293,Joseph Taylor,8210832721,30,0
joseph823544,Lily Jones,2547976285,30,2
lily622598,Lily Jones,2314509034,35,1
joseph538933,Joseph Taylor,9278473274,45,3
lily216991,Lily Jones,0490870506,35,1
lily678690,Lily Brown,5632957058,45,4
joseph331466,Lily Jones,8672131701,35,4
lily786111,Lily Jones,7692305949,45,2
lily676968,Lily Brown,8375844690,24,0
joseph876511,Lily Jones,0329312140,35,1
lily364590,Lily Jones,5639420447,40,3
lily680055,Lily Brown,2037879753,30,2
lily354573,Joseph Taylor,9480788065,45,1
joseph668882,Joseph Taylor,0115698970,40,1
joseph672903,Lily Brown,7715667393,45,1
lily297430,Lily Brown,9304295487,40,1
lily829686,Joseph Taylor,6568987394,35,1
joseph915465,Joseph Taylor,4499941905,30,4
lily879138,Lily Brown,6459085547,45,4
lily210779,Joseph Taylor,3219887718,45,3
lily405498,Joseph Taylor,0828012076,35,4
joseph722142,Lily Brown,1845037670,45,4
joseph113925,Joseph Taylor,7662721249,24,4
lily824311,Lily Jones,7958549755,30,0
lily831514,Joseph Taylor,2619126713,45,3
lily637893,Lily Jones,8945777349,24,0
lily515212,Lily Brown,1858721668,24,3
lily521051,Joseph Taylor,6853648851,45,2
lily284942,Lily Jones,6690893697,24,1
joseph809303,Lily Jones,7625885054,24,3
lily732990,Lily Jones,2048457887,30,3
lily275960,Lily Brown,4136784728,35,3
lily507473,Lily Brown,6808990403,45,1
lily491052,Lily Jones,7581322693,24,3
joseph120686,Lily Brown,9011755736,24,3
lily995551,Lily Brown,2867099523,24,4
lily108130,Joseph Taylor,8165963394,30,0
joseph540538,Lily Jones,3862625384,35,1
joseph680538,Lily Jones,0300793807,40,4
joseph103331,Lily Jones,5705812911,40,0
lily918260,Joseph Taylor,2226802504,45,2
joseph233331,Lily Brown,9424378869,35,1
lily262164,Joseph Taylor,7292312502,35,2
joseph267872,Lily Brown,0509990523,30,1
lily283115,Lily Brown,0572568270,35,0
joseph300433,Lily Jones,8245741523,35,0
joseph260324,Lily Brown,5045175146,24,2
lily140893,Lily Jones,1981813750,24,0
joseph194683,Joseph Taylor,5884703461,24,1
lily529854,Lily Jones,1904340731,45,4
joseph426494,Joseph Taylor,3167208980,24,2
lily646431,Joseph Taylor,3428638031,30,3
lily222992,Lily Jones,4753502191,45,0
lily154756,Lily Jones,0111529768,30,3
lily585351,Joseph Taylor,0797945908,40,2
joseph241174,Joseph Taylor,8812271709,45,2
lily686889,Joseph Taylor,5804520009,35,0
joseph618451,Joseph Taylor,5986293812,24,0
joseph327788,Lily Jones,5314659953,24,3
joseph360248,Joseph Taylor,5928226427,24,2
joseph376724,Joseph Taylor,5748600422,40,1
lily634075,Joseph Taylor,1382148396,40,0
joseph631438,Joseph Taylor,3730426267,45,2
lily992682,Joseph Taylor,7797411221,24,3
lily965447,Lily Jones,3255282824,45,0
lily932908,Lily Jones,1074861688,40,4
lily949003,Lily Jones,7528990050,35,1
joseph442383,Lily Jones,4166147308,35,1
lily811197,Lily Brown,8823639942,24,3
lily339483,Lily Brown,7197044238,45,2
joseph843202,Lily Brown,9323898340,30,1
lily788774,Joseph Taylor,1147576061,24,1
lily784036,Lily Brown,5962373205,30,2
lily535609,Lily Jones,1366355711,45,4
joseph704693,Lily Jones,3951843059,30,4
lily300237,Lily Jones,1952279424,45,3
lily232697,Lily Jones,2250519691,30,3
joseph901863,Lily Jones,9320107464,45,2
joseph369052,Lily Jones,8505063434,24,3
lily703078,Lily Brown,4446152812,40,2
lily613346,Lily Jones,1790812338,40,2
lily488277,Lily Jones,6158926426,30,2
joseph672540,Lily Brown,5472487473,45,0
joseph357349,Lily Brown,1653858040,24,0
lily488742,Joseph Taylor,3384689521,24,1
lily452424,Lily Jones,0746125113,30,0
lily734693,Lily Jones,6227013086,35,4
joseph881037,Lily Brown,7393733501,45,3
lily720813,Lily Jones,6750433317,30,1
lily235267,Lily Brown,3332646531,40,1
lily791108,Lily Brown,4590503277,35,4
lily768485,Joseph Taylor,1565675810,40,1
lily656874,Joseph Taylor,1572398612,30,4
joseph925311,Lily Brown,7715501285,24,4
lily813782,Lily Brown,5372130252,35,3
lily388794,Lily Brown,0846589965,24,4
lily811823,Lily Brown,8612303979,24,3
lily397106,Lily Jones,7077049997,24,4
joseph942986,Joseph Taylor,4540170316,35,2
lily463105,Lily Jones,9414009035,30,1
lily728752,Joseph Taylor,4674532611,35,1
lily723866,Lily Brown,2502959787,40,4
lily704723,Lily Jones,5688904709,35,1
lily922855,Joseph Taylor,6819700048,24,2
lily616157,Lily Jones,1970305136,30,0
joseph663382,Lily Jones,1180838917,24,2
lily133608,Lily Jones,2710899745,30,1
joseph991515,Lily Brown,7425945682,24,1
lily810162,Lily Brown,7376194758,45,2
lily818299,Joseph Taylor,1019636732,24,3
