name,ID_Number,Age,Site_ID
Jane Smith,2594196374,24,0
John Doe,1729741955,40,1
John Doe,6513272919,40,0
Anthony Moore,3768194381,30,0
Anthony Moore,9040542746,40,0
Anthony Moore,0709562530,40,1
Anthony Moore,7607135270,30,0
Jane Smith,3309920256,30,1
Anthony Moore,0803229312,30,0
Jane Smith,5388188287,40,0
Anthony Moore,3340335118,24,0
Anthony Moore,8135500753,45,1
John Doe,1497688235,45,1
Jane Smith,8056570031,30,1
Anthony Moore,4978162002,35,1
Jane Smith,0072394060,24,0
Anthony Moore,5812374384,45,0
John Doe,0433283322,40,0
Anthony Moore,6385133165,30,0
Jane Smith,4788602575,40,0
Jane Smith,1311770834,24,1
John Doe,2769249614,40,0
John Doe,0485361324,45,0
Jane Smith,2380665426,40,0
Jane Smith,9488689935,45,0
John Doe,4968912849,35,0
Anthony Moore,6012594969,30,1
Anthony Moore,8398036784,40,1
Anthony Moore,5106372977,45,0
John Doe,3452742223,40,0
Jane Smith,9947432240,40,1
Jane Smith,6100731949,35,1
Anthony Moore,1034748963,24,0
John Doe,6940848537,45,0
Jane Smith,8241024734,24,1
Jane Smith,2568214974,45,0
Jane Smith,7329152354,35,1
Anthony Moore,3123775529,40,1
Jane Smith,1697385310,30,0
Jane Smith,6388930591,35,0
John Doe,1675464656,45,0
John Doe,1300580264,30,0
Anthony Moore,9364151905,45,0
Anthony Moore,2950580841,40,1
Jane Smith,9934706203,45,1
John Doe,4273185746,35,1
Anthony Moore,8493206990,45,1
Jane Smith,3041424488,35,1
Anthony Moore,7551327618,40,1
Jane Smith,1631617860,35,0
John Doe,9429703526,24,0
John Doe,0482183379,35,1
John Doe,0717222628,24,1
Jane Smith,3248677624,24,0
John Doe,9873719958,24,1
Anthony Moore,5088424863,24,0
Jane Smith,9902400483,45,0
Anthony Moore,4890727873,45,0
Anthony Moore,1405050083,45,0
Anthony Moore,9576693023,24,1
Anthony Moore,7409775983,24,1
Jane Smith,5114347138,40,1
John Doe,7081662008,24,1
Anthony Moore,3105375013,35,1
John Doe,0875892287,24,1
Jane Smith,7547552655,40,0
John Doe,3581227842,40,0
John Doe,7635699800,30,0
Jane Smith,1479998401,45,1
John Doe,9448911972,24,1
Anthony Moore,3008983607,45,0
John Doe,8000073373,35,0
Jane Smith,9253433486,40,0
Jane Smith,1158424604,35,0
Anthony Moore,5474047300,24,1
John Doe,0234178099,30,0
Jane Smith,2487674819,30,1
Anthony Moore,9143581463,35,0
Jane Smith,0315449685,35,1
Anthony Moore,1833215767,35,1
Jane Smith,2650738478,35,0
John Doe,7730872482,30,0
Anthony Moore,0306466198,30,0
Jane Smith,1558283336,45,0
Jane Smith,3731828949,40,1
Anthony Moore,3565162451,30,0
John Doe,8172923999,40,0
Anthony Moore,5998554661,40,1
John Doe,0280534132,30,1
John Doe,1646865419,35,0
Jane Smith,3761997239,30,0
Anthony Moore,1088910682,35,0
Anthony Moore,7406465917,40,0
John Doe,7667345767,45,0
Jane Smith,8066143763,45,0
John Doe,0546640104,35,0
Jane Smith,1251725915,30,1
John Doe,5927104544,40,1
Anthony Moore,5897434834,45,1
Jane Smith,3645412778,40,0
John Doe,2751667831,45,1
Jane Smith,0192240845,45,1
Jane Smith,3315947687,45,0
Anthony Moore,4442786217,35,0
Jane Smith,7486733117,30,0
Jane Smith,3782825055,35,1
Anthony Moore,8311944727,40,1
Jane Smith,9510792422,30,1
Anthony Moore,2109003908,40,0
Jane Smith,4206356176,24,0
Jane Smith,3137223616,35,0
Jane Smith,9383451811,35,0
Anthony Moore,1711298389,30,0
John Doe,3019648645,24,0
Anthony Moore,6464725365,30,0
Anthony Moore,8020536164,45,1
John Doe,3020445239,35,1
Jane Smith,6952872422,35,1
Jane Smith,6696469742,40,0
John Doe,1568369951,35,0
John Doe,6944425038,40,0
John Doe,7839324854,45,0
Jane Smith,6879289474,30,1
John Doe,4914268718,40,1
John Doe,1915025112,40,1
John Doe,0119274564,45,1
Jane Smith,5532777808,24,0
John Doe,6853284012,24,0
Jane Smith,6494150537,45,1
Anthony Moore,6169972452,35,1
Anthony Moore,2755309324,40,0
Anthony Moore,5895937609,40,1
Jane Smith,0672788029,24,1
Anthony Moore,9601578395,30,0
Jane Smith,8850628137,35,0
Jane Smith,1665609175,45,0
John Doe,8130285910,24,1
John Doe,1793485615,45,1
Anthony Moore,8558036094,40,1
Anthony Moore,3087001708,35,0
John Doe,4184255275,40,1
Jane Smith,2957148037,35,0
Jane Smith,7601704108,30,0
John Doe,7834912121,45,1
Jane Smith,9626485133,35,0
John Doe,4210553865,40,0
John Doe,4951291242,24,0
Anthony Moore,4764576669,24,0
John Doe,1126949322,24,0
John Doe,8992819473,24,1
Jane Smith,3089044880,40,1
John Doe,1969108679,30,0
Jane Smith,6397800002,24,0
Jane Smith,4349890068,40,0
Anthony Moore,0898969770,24,0
Jane Smith,3136120599,24,1
Jane Smith,7792558292,35,1
Jane Smith,1538584504,45,1
Anthony Moore,9335850864,45,0
Jane Smith,2930124499,35,0
Jane Smith,7989774609,45,1
Anthony Moore,5060533427,24,0
John Doe,5857674692,30,0
Jane Smith,4821695392,24,0
Anthony Moore,1421296985,45,1
Jane Smith,3907102360,40,1
John Doe,4180676436,24,0
John Doe,9731734045,30,1
John Doe,7815191582,40,1
John Doe,1376118697,35,0
Jane Smith,4822182848,35,0
John Doe,7029601120,35,1
Jane Smith,6175536300,30,0
Jane Smith,0084052104,35,1
Jane Smith,4590617212,45,1
John Doe,0627516923,24,1
Anthony Moore,8916032379,40,1
Jane Smith,8838031499,35,1
John Doe,8836417983,40,1
Jane Smith,1471638255,40,0
Jane Smith,6189778259,45,1
Anthony Moore,8522960392,24,1
Jane Smith,9650507477,30,1
Jane Smith,3927925253,30,0
John Doe,9042991697,30,0
Anthony Moore,1267122264,40,0
Jane Smith,5071220812,40,1
John Doe,9537917361,40,0
Jane Smith,0315873568,45,1
Jane Smith,4619299465,40,0
Anthony Moore,7665279718,30,0
Anthony Moore,4733430592,24,0
Anthony Moore,8324481001,35,0
John Doe,1913276578,40,1
Jane Smith,8372393285,35,1
Jane Smith,6958549045,45,1
John Doe,7913146286,45,1
Anthony Moore,6611844365,30,1
Jane Smith,6269976094,24,0
Jane Smith,4207061283,30,1
Jane Smith,7839268610,45,1
Anthony Moore,4490877418,30,0
John Doe,3258288978,30,1
Anthony Moore,5125950880,24,0
John Doe,7682169503,40,0
Anthony Moore,3949607292,35,0
John Doe,8454351728,40,0
Anthony Moore,3968619257,40,1
Anthony Moore,3742316982,40,1
John Doe,5660814114,30,1
John Doe,8218769870,24,0
Anthony Moore,6758395241,30,1
Jane Smith,7792173132,35,1
John Doe,6070526144,40,1
Anthony Moore,7733720764,24,0
Jane Smith,8510163916,30,1
Jane Smith,1637969166,45,1
Anthony Moore,8399821852,30,1
Jane Smith,7568250146,40,1
John Doe,9019382442,30,1
Jane Smith,0093588322,45,1
Anthony Moore,2113781836,40,1
Jane Smith,6177161081,24,1
Anthony Moore,2124386860,40,1
John Doe,4343486007,45,1
Anthony Moore,5747893914,24,0
John Doe,4508469616,45,0
Anthony Moore,7808810639,45,1
John Doe,0089889704,24,1
Jane Smith,9618953539,45,1
John Doe,0282360618,45,0
Jane Smith,8400509631,30,0
Anthony Moore,3785621922,45,0
Jane Smith,3583252956,45,0
John Doe,9581995785,45,0
Anthony Moore,6585835152,40,1
Jane Smith,6324310877,24,0
Jane Smith,5540686086,40,1
John Doe,8505588669,24,1
Anthony Moore,3237125394,45,0
Anthony Moore,4367638932,30,0
Jane Smith,8241680833,45,1
John Doe,5627492113,30,0
John Doe,3827025485,24,1
John Doe,5216217507,24,0
Anthony Moore,7631205987,24,1
John Doe,9045199996,45,0
John Doe,6427094660,24,1
Jane Smith,3270832497,30,1
Jane Smith,5157647684,45,1
Jane Smith,8866290487,35,0
Anthony Moore,3273310107,40,0
Anthony Moore,6324115642,24,0
John Doe,9662320099,30,1
Anthony Moore,5660934764,40,1
Anthony Moore,3008772163,35,0
John Doe,5490189373,40,0
Anthony Moore,9845436815,35,0
Anthony Moore,4942647861,40,0
John Doe,7800200860,35,1
Jane Smith,7690145332,24,1
Jane Smith,2449935151,45,0
Jane Smith,0475075894,24,0
Jane Smith,3477832304,24,1
Jane Smith,8697286137,35,0
Jane Smith,4990339186,35,0
Jane Smith,9729126337,35,1
John Doe,4217258929,40,1
Jane Smith,4177389848,45,1
John Doe,6415050210,24,1
Jane Smith,7939598128,24,1
Jane Smith,5870677052,24,1
Jane Smith,3182135478,24,1
Anthony Moore,4676262807,40,0
Anthony Moore,5520063266,30,1
John Doe,6802875371,40,1
Anthony Moore,4704954618,30,0
John Doe,1094845714,30,0
Anthony Moore,1426773382,35,0
Jane Smith,0983430022,40,0
Anthony Moore,0166740993,30,1
Anthony Moore,3386857607,40,0
Anthony Moore,3401305324,35,0
Anthony Moore,0722374886,35,0
Jane Smith,2782295805,24,1
Jane Smith,2202187006,40,1
Jane Smith,6074152072,30,0
Anthony Moore,0974687643,35,0
John Doe,9015209533,24,1
Anthony Moore,9819469491,24,1
John Doe,9926042871,35,0
Anthony Moore,8041598286,24,1
Jane Smith,4828151155,45,0
John Doe,8719552865,24,0
Jane Smith,8126458053,35,0
Anthony Moore,2430866491,30,1
John Doe,4533625221,35,1
Jane Smith,4303569471,30,0
Jane Smith,1753427301,30,1
Jane Smith,4436972799,35,0
Jane Smith,1085604167,24,0
Anthony Moore,1052022295,24,1
Anthony Moore,3167780975,35,1
John Doe,0942562713,24,1
Anthony Moore,1445054350,45,1
John Doe,1348190189,40,1
Jane Smith,7368238871,24,0
Jane Smith,8717392864,40,0
Jane Smith,4822993686,24,1
Jane Smith,1963126861,45,0
John Doe,4402810083,24,0
Anthony Moore,0689969801,30,1
Anthony Moore,3198266357,24,0
Jane Smith,5832667348,30,0
Jane Smith,0284964546,35,0
Jane Smith,8713038885,35,0
Jane Smith,2318561160,30,0
John Doe,6311087217,35,0
John Doe,5880773346,45,1
Anthony Moore,1968479085,45,1
Jane Smith,5361021807,45,1
Anthony Moore,4464609720,40,1
Anthony Moore,5315963005,24,0
Jane Smith,4706047235,35,0
Anthony Moore,4339727372,35,1
Anthony Moore,7121285926,45,1
Jane Smith,8231343489,30,1
Jane Smith,4383454299,35,1
John Doe,0625921767,35,1
Jane Smith,5318453518,40,1
John Doe,1042065591,30,0
Anthony Moore,4821126401,30,0
Jane Smith,6847895368,35,1
John Doe,7720253952,40,0
John Doe,5444811571,40,0
Jane Smith,1116605187,45,1
John Doe,3659010011,24,0
Anthony Moore,9043466135,40,1
John Doe,4425767036,35,0
Anthony Moore,8686276505,24,1
John Doe,2595108621,40,0
John Doe,8985276959,40,0
John Doe,4854878359,40,1
John Doe,8505864313,35,1
Jane Smith,8327268219,45,1
Jane Smith,2132501702,35,1
Anthony Moore,4287582690,24,1
John Doe,4646875726,30,1
Anthony Moore,4817397263,45,0
Jane Smith,5161461828,45,1
Anthony Moore,8535518322,45,1
Jane Smith,8003527897,35,0
Anthony Moore,6177855581,40,1
Jane Smith,6291751025,24,1
Jane Smith,6482087167,30,1
Anthony Moore,5757176128,35,1
Anthony Moore,7013516361,40,1
John Doe,3017355573,40,0
John Doe,9155958569,45,1
John Doe,6007861171,40,0
John Doe,5112299152,35,0
Anthony Moore,0401116190,24,0
Jane Smith,5423725506,35,1
Anthony Moore,9291574135,35,1
John Doe,5045595417,45,1
Anthony Moore,0580663057,40,1
Jane Smith,0435263266,35,0
John Doe,3049641291,24,0
Jane Smith,2794303000,35,0
John Doe,6075639701,40,1
John Doe,6989705331,30,0
Jane Smith,4978873303,24,1
Anthony Moore,8904862735,30,1
Jane Smith,8486244920,24,1
John Doe,2673767231,45,0
Jane Smith,6710534773,45,0
Anthony Moore,4627042299,40,0
Jane Smith,1756890648,45,0
Anthony Moore,3050984277,30,0
John Doe,2870350025,40,1
John Doe,4302904301,24,1
John Doe,3787374297,35,1
Jane Smith,0694473865,40,1
Anthony Moore,2912447644,40,0
Jane Smith,6656214716,45,1
Jane Smith,1552368879,40,1
Jane Smith,6494521736,30,1
John Doe,3358119223,40,0
John Doe,9498222002,24,1
Anthony Moore,4512046393,30,0
John Doe,2686887569,35,1
Jane Smith,1064837648,30,0
John Doe,6318743060,24,1
Anthony Moore,9613922661,45,0
Anthony Moore,9675700056,30,1
Jane Smith,2251942873,24,1
John Doe,1370273242,35,0
John Doe,7451882739,40,1
John Doe,0297308682,45,0
Jane Smith,2112621163,24,1
John Doe,4480698099,40,1
John Doe,1134624770,30,1
Anthony Moore,8591618554,45,0
John Doe,2951466789,45,1
Anthony Moore,1206205120,35,1
John Doe,0936646654,45,1
Jane Smith,0733151774,40,1
Jane Smith,9401774690,24,1
Jane Smith,0944624109,30,1
Jane Smith,2556351521,45,0
Anthony Moore,8801826430,45,0
John Doe,3577047350,30,0
Jane Smith,7562791611,45,1
Jane Smith,7595498909,35,0
John Doe,4109983096,30,0
Jane Smith,2129421453,45,1
John Doe,6102435215,45,1
Anthony Moore,4626470574,40,1
Jane Smith,5694666706,40,0
John Doe,6493683812,24,1
John Doe,0387787404,40,1
Anthony Moore,8587762326,24,0
Jane Smith,0731174475,40,1
Jane Smith,3527916550,45,0
John Doe,8792689888,40,1
Jane Smith,6246542464,30,1
John Doe,7109417633,35,0
Anthony Moore,4602134733,24,0
Jane Smith,2912644025,35,0
Jane Smith,7812987243,35,0
John Doe,7873549611,30,0
John Doe,3013749353,30,1
Jane Smith,8832965664,45,0
John Doe,9908357662,40,1
Jane Smith,9527125097,30,0
Jane Smith,5340542185,45,1
John Doe,0820966729,40,1
John Doe,0969428868,40,1
Anthony Moore,4152655777,40,0
John Doe,2601296269,45,1
Jane Smith,1389190090,45,0
Jane Smith,2772661038,40,1
Jane Smith,9161599648,35,1
Jane Smith,3058656566,40,1
Jane Smith,3343085257,30,1
Jane Smith,8636975441,35,1
John Doe,0643800504,30,1
Jane Smith,1532172606,30,0
Anthony Moore,2973886723,45,0
John Doe,9722059551,35,0
Jane Smith,9302479175,35,0
John Doe,3458268388,40,1
John Doe,9953431209,30,0
Jane Smith,7755970442,24,1
Anthony Moore,7978057157,30,0
John Doe,6832593390,24,1
Anthony Moore,7556528191,45,1
Jane Smith,7737785388,24,1
Jane Smith,5051103241,30,1
Anthony Moore,2022016969,45,1
Jane Smith,4241528440,30,0
Anthony Moore,0960700896,35,0
Jane Smith,4027600136,24,0
Anthony Moore,3581605572,35,1
John Doe,2031938874,45,1
John Doe,2354245684,24,1
John Doe,0997826671,30,1
Jane Smith,1218603763,45,0
Jane Smith,9428025580,35,0
Anthony Moore,1059923800,24,0
John Doe,3126861196,35,0
Jane Smith,2004149538,45,1
Anthony Moore,9136672041,30,1
Anthony Moore,5127340384,40,1
John Doe,3400015859,35,0
Anthony Moore,6097318268,24,1
John Doe,0065618601,40,1
Anthony Moore,4032827214,40,0
Anthony Moore,7285593782,35,0
John Doe,3489338562,30,1
John Doe,7721856507,24,0
Anthony Moore,0289762450,30,1
Anthony Moore,5763241925,30,0
John Doe,2409920820,45,1
John Doe,9578221735,45,0
Jane Smith,3297853279,45,1
Anthony Moore,3684613930,45,0
John Doe,7356857772,40,1
John Doe,2109635450,35,1
Anthony Moore,0868222320,24,1
Anthony Moore,8441104143,24,0
Anthony Moore,7967212151,24,1
Anthony Moore,3671465276,24,0
John Doe,9246315648,30,1
Jane Smith,2265642857,30,0
Anthony Moore,0046548120,24,0
Anthony Moore,3384518525,24,0
Jane Smith,2612650251,24,1
John Doe,8045571668,35,1
Anthony Moore,0356942313,30,1
Jane Smith,6764378657,35,0
John Doe,3196179277,35,0
Jane Smith,7090928291,40,1
Jane Smith,3922226700,24,0
Anthony Moore,7530497073,24,1
Anthony Moore,8439177523,45,0
Anthony Moore,4043076094,45,1
Anthony Moore,2541572838,30,0
John Doe,5509404233,30,0
Jane Smith,0624447241,35,1
Anthony Moore,4673607630,35,0
John Doe,4152119644,30,0
John Doe,6198205113,40,0
John Doe,9093838778,24,0
Jane Smith,4892728740,40,0
John Doe,7067472787,30,1
John Doe,3554587990,45,1
Jane Smith,6352684737,24,0
John Doe,0543845440,45,1
John Doe,0270905255,24,0
Jane Smith,4632733113,45,0
Anthony Moore,9016415533,45,1
Anthony Moore,4530343638,40,1
Jane Smith,7393613281,30,0
John Doe,8802654569,35,0
Jane Smith,2847604980,35,0
John Doe,9635972926,45,1
Anthony Moore,0366993776,40,1
Anthony Moore,0251415790,45,1
John Doe,2118869893,40,0
Jane Smith,5076212855,24,0
Jane Smith,6447233072,30,1
Anthony Moore,8752574170,30,0
Anthony Moore,9573216118,24,0
John Doe,8503627368,24,0
Anthony Moore,9757536831,24,0
John Doe,1071531046,24,0
John Doe,3627455483,24,1
John Doe,3378548951,30,0
John Doe,8296430982,30,1
John Doe,6800514449,24,1
Anthony Moore,8606615919,30,1
John Doe,4971300642,45,1
John Doe,9983519193,45,0
Jane Smith,9651151345,40,0
Anthony Moore,9696716241,40,0
John Doe,6935595295,45,0
John Doe,2724706559,30,0
Jane Smith,3303852960,35,0
Anthony Moore,8599932191,30,0
Anthony Moore,2931395235,24,1
Anthony Moore,5151079300,35,1
Anthony Moore,8948161451,40,1
Jane Smith,6752634310,40,1
John Doe,7336042161,35,1
John Doe,1209692597,45,0
Anthony Moore,4213171011,35,1
Anthony Moore,5142876202,40,0
Jane Smith,4793648336,24,1
Jane Smith,4605416001,40,1
Anthony Moore,1056108907,30,1
John Doe,6780949002,35,0
Jane Smith,0476966724,35,0
Anthony Moore,2218726706,35,0
John Doe,8986220536,45,1
John Doe,2529205014,24,0
John Doe,6044561949,24,0
Anthony Moore,4920796364,24,1
Jane Smith,3460952574,45,1
Anthony Moore,8387556165,35,1
John Doe,6042606623,45,1
Jane Smith,9566285571,40,0
Jane Smith,8722096927,35,0
John Doe,3062284643,30,1
Anthony Moore,5907718582,45,1
Anthony Moore,5063746607,24,0
Jane Smith,8027921434,45,0
Jane Smith,4297466373,35,0
Anthony Moore,4764548717,24,0
Jane Smith,3528848353,24,0
Jane Smith,7160232997,30,0
Jane Smith,7319953298,24,0
Jane Smith,7298946953,35,1
Anthony Moore,8077193440,40,0
Anthony Moore,0768532523,24,1
Anthony Moore,0350270790,40,1
John Doe,1369327486,35,1
Anthony Moore,7770179569,30,0
John Doe,4144975899,35,0
Jane Smith,2051807089,24,1
John Doe,7454017065,35,0
John Doe,8003153200,45,0
John Doe,6817772428,35,1
John Doe,5709115325,30,1
Jane Smith,8653377987,40,0
Jane Smith,0691673637,35,1
John Doe,2175560830,24,0
Anthony Moore,7433420625,40,0
Jane Smith,4744209589,40,0
Jane Smith,6324781315,24,0
Jane Smith,7726333315,24,1
Anthony Moore,1097736498,40,0
John Doe,7118088346,40,1
Jane Smith,9028620731,45,0
Anthony Moore,3084817755,35,0
John Doe,5111010606,24,1
Jane Smith,5984357018,24,0
Anthony Moore,6920544367,35,1
Jane Smith,0697956703,45,1
Anthony Moore,2632620105,40,0
John Doe,1436297003,30,0
Anthony Moore,0595018899,24,0
Jane Smith,2544333721,35,1
John Doe,5174119565,24,1
Jane Smith,8039928140,45,1
Anthony Moore,8768086798,30,0
Anthony Moore,8345230071,45,1
Anthony Moore,6339402484,24,0
John Doe,8795746749,35,1
Anthony Moore,0444324444,45,0
Anthony Moore,4770118177,45,1
John Doe,6324980337,45,0
John Doe,2037284724,30,1
John Doe,7528553417,35,1
Anthony Moore,0028487446,45,1
Anthony Moore,6624714097,30,0
Anthony Moore,6985779227,45,1
Jane Smith,1878533801,45,0
Anthony Moore,1280698468,24,0
Jane Smith,7822501597,45,0
Jane Smith,4627099025,35,1
John Doe,8273243738,35,0
Jane Smith,7823788064,35,0
Anthony Moore,9883302256,24,0
Jane Smith,7813326123,24,1
Jane Smith,2846863895,45,0
Jane Smith,0280843075,45,1
Anthony Moore,8018124423,24,1
Jane Smith,8641860762,40,0
Jane Smith,6450412767,24,0
Jane Smith,3512943114,35,0
Jane Smith,4770092217,40,1
Anthony Moore,1500319250,40,1
Jane Smith,9345370909,24,1
Jane Smith,2727102905,35,0
John Doe,4177636820,40,1
Jane Smith,3968416064,30,1
Anthony Moore,9331234851,30,1
Anthony Moore,4942796066,24,0
Jane Smith,3973322457,45,1
John Doe,7801406385,40,0
John Doe,7983981080,30,1
Jane Smith,6124015420,45,1
Jane Smith,2313394795,35,0
John Doe,2957787684,30,1
John Doe,6069645417,24,1
Jane Smith,0702173714,45,1
Anthony Moore,3593588610,40,1
Anthony Moore,8431615525,24,0
John Doe,2715290526,35,1
Jane Smith,4033874922,45,1
John Doe,3316641369,40,1
Jane Smith,3828480305,40,1
Anthony Moore,0897532417,40,0
Jane Smith,3047561480,40,0
Jane Smith,3099718776,40,1
John Doe,1487196656,35,1
Jane Smith,1406001720,24,0
Jane Smith,9181271576,45,0
Anthony Moore,4337145538,45,0
Anthony Moore,2805038463,30,1
Jane Smith,6639776331,40,0
John Doe,8500584841,45,1
John Doe,4807350771,45,0
Jane Smith,2786762409,24,0
Jane Smith,4778749359,30,0
John Doe,8108359011,24,0
Jane Smith,4542208493,40,0
Jane Smith,6876898672,30,1
John Doe,9567410853,24,0
Jane Smith,8613878690,30,1
Anthony Moore,4910366127,35,0
Jane Smith,3812174966,45,1
Jane Smith,4865044023,35,0
Anthony Moore,3424757058,35,0
John Doe,4558079051,35,0
John Doe,0499755895,24,1
Anthony Moore,5775290880,35,1
John Doe,3676019638,35,1
John Doe,4017487426,24,1
Jane Smith,9932941279,40,0
Anthony Moore,6432477409,35,1
Jane Smith,6944387656,30,0
John Doe,7934932463,35,0
Jane Smith,1729758334,35,0
John Doe,2474875736,30,1
John Doe,4734821886,35,0
Anthony Moore,7304948083,45,1
John Doe,0166289798,30,1
